,Breath_ID,Time_Step,Flow,Pressure,Target_Class_0,Target_Class_1,Target_Class_2,Target_Class_3,Target_Class_4,Polynomial_Area,Hull_Area,ft_TV_1,ft_TV_2,ft_TV_3,ft_P_1,ft_P_2,ft_P_3,TV_Max,TV_Min,P_Max,P_Min,Perimeter,Width_TV_Range,Height_P_Range,Centroid_X_TV,Centroid_Y_P,Dynamic_Compliance,Aspect_Ratio_H_W,Curvature
77,77,0,2.15,5.33,0,1,0,0,0,363.5210319999998,505.89111,3387.436999999996,1023.7562935536633,974.4088534836358,1925.4700000000003,1862.363660755291,1686.474581705713,22.4128,0.0,35.93,0.0,116.56550937672885,22.4128,35.93,4.2342962499999945,2.4068375,0.6237907041469525,1.603101798972016,1.9354212620167228
78,78,0,2.01,5.32,0,0,0,0,0,50.224046000000016,245.84425299999998,1058.6388,966.181943115319,908.7883771806974,1968.8799999999999,1899.1310311882416,1705.7622039888574,17.4258,0.0,38.0,0.0,128.45617454571317,17.4258,38.0,1.3232985,2.4611,0.4585736842105263,2.1806746318676904,18.522559287724103
79,79,0,2.27,5.24,0,1,0,0,0,385.39462199999986,511.3170739999999,6270.290999999997,540.5379333000371,531.0522410184482,1888.2,1836.762035761694,1691.6888515943683,21.669599999999996,0.0,34.1,0.0,126.92558215209974,21.669599999999996,34.1,7.8378637499999995,2.3602499999999997,0.6354721407624632,1.5736331081330532,2.057945308571742
80,80,0,2.05,5.22,0,1,0,0,0,406.6717309999999,553.3504359999997,4255.132799999999,1008.8457379115861,960.7362402487134,1955.04,1887.5141091714522,1700.0434749995866,24.660199999999996,0.0,34.3,0.0,124.42988773644342,24.660199999999996,34.3,5.318915999999999,2.4438000000000004,0.7189562682215743,1.3909051832507442,2.8179318076554662
81,81,0,2.15,5.22,0,1,0,0,0,388.49245699999994,512.622157,4970.380599999999,853.5275458658921,822.8052903991666,1899.16,1841.6944388481022,1680.6603148399088,23.3544,0.0,36.74,0.0,116.09852589499276,23.3544,36.74,6.212975749999998,2.37395,0.6356668481219379,1.5731510978659269,4.113872784167846
82,82,0,2.03,5.39,0,1,0,0,0,290.74778299999986,403.7031619999999,2957.6975999999945,888.8967827464056,851.942225770636,1862.79,1811.6313727260397,1667.2916864919328,19.842799999999997,0.0,35.94,0.0,103.90694493668687,19.842799999999997,35.94,3.6971219999999936,2.3284875,0.5521090706733444,1.811236317455198,2.0041166541565145
83,83,0,2.01,5.37,0,0,0,0,0,339.9198990000002,504.3950170000002,2061.479800000008,1268.6556417768854,1182.8904688715968,2018.7099999999998,1934.9582397647976,1705.8226872192056,22.605200000000007,0.0,36.35,0.0,122.94838117371626,22.605200000000007,36.35,2.5768497500000094,2.5233875,0.6218762035763413,1.6080370888114235,18.912235920587783
84,84,0,2.15,5.22,0,1,0,0,0,423.3242409999997,585.6450649999997,4205.770999999986,1147.5788718235901,1076.470835532595,2117.84,2004.2444420935406,1701.2860679258054,25.03479999999999,0.0,37.03,0.0,126.73627148823459,25.03479999999999,37.03,5.257213749999982,2.6473,0.6760680529300565,1.4791410356783363,21.983171818702438
85,85,0,2.2,5.47,0,1,0,0,0,371.8148530000002,524.384734,2706.1330000000007,1288.6689037197552,1199.413920819627,2081.85,1980.8282299813334,1708.097960675693,23.7592,0.0,35.65,0.0,139.40228682570142,23.7592,35.65,3.382666250000001,2.6023125,0.6664572230014025,1.5004713963433112,4.302955921221557
86,86,0,2.01,5.41,0,1,0,0,0,431.0940050000002,553.0403440000001,7711.051200000002,468.4232409648278,468.1806145610014,1810.47,1772.2091035491112,1662.7191644367538,23.897800000000007,0.0,35.69,0.0,125.16143182895505,23.897800000000007,35.69,9.638814,2.2630875,0.6695937237321381,1.4934429110629426,3.147370161763836
87,87,0,2.02,5.39,0,0,0,0,0,15.446594999999952,322.6364040000001,986.0455999999994,880.8541241252116,814.6571881242328,1257.2,1182.8714396590597,976.4487208375706,19.713800000000003,0.0,41.11,0.0,144.5497232534288,19.713800000000003,41.11,1.2325569999999992,1.5714999999999997,0.4795378253466311,2.085341233044872,4.733540349403898
88,88,0,2.0,5.31,0,1,0,0,0,261.0793270000001,407.22298800000016,2675.4836000000014,647.7728138483859,612.5466167548163,1617.18,1540.700033785062,1330.4052640305013,18.0344,0.0,38.56,0.0,142.37198925948712,18.0344,38.56,3.344354500000002,2.021475,0.46769709543568466,2.1381360067426693,4.519842509238804
89,89,0,2.1,5.32,0,1,0,0,0,527.535584,661.0265229999999,7822.3816,835.7571691384722,805.238971530549,2046.77,1959.6531191326978,1722.176016746533,27.9562,0.0,34.57,0.0,137.7893700786377,27.9562,34.57,9.777977,2.5584625,0.8086838299103268,1.2365772172183631,1.8357865936149567
90,90,0,2.14,5.3,0,0,0,0,0,66.691884,195.82117499999998,600.3248,485.3091037773547,459.43034317431665,1172.25,1111.8186844920617,942.4238955967944,12.857199999999997,0.0,39.27,0.0,97.07442683123854,12.857199999999997,39.27,0.7504060000000001,1.4653125,0.327405143875732,3.0543197585788517,7.432847654311541
91,91,0,2.03,5.41,0,0,0,0,0,448.7428929999998,654.96123,2825.0747999999967,1687.9913567673912,1482.6015268417514,2367.3999999999996,2149.564019162398,1609.909498709142,26.735999999999994,0.0,38.7,0.0,165.26214071178683,26.735999999999994,38.7,3.5313434999999957,2.95925,0.6908527131782943,1.4474865350089772,4.648802763851055
92,92,0,2.03,5.23,0,1,0,0,0,305.5002200000001,443.18548000000015,5416.853200000009,541.3512867786217,515.3522182101945,1551.8400000000001,1478.7865828756496,1277.167295357142,19.288999999999998,0.0,39.38,0.0,125.95641391793387,19.288999999999998,39.38,6.77106650000001,1.9398000000000002,0.4898171660741492,2.041578101508632,4.828804884465135
93,93,0,1.94,5.3,0,1,0,0,0,466.47597100000036,596.6302970000003,6760.124600000008,809.5498855273976,785.3639599961593,1902.22,1845.9863383050997,1688.2237711918865,26.24080000000001,0.0,36.61,0.0,119.91973921270962,26.24080000000001,36.61,8.450155750000011,2.3777749999999997,0.7167659109532918,1.3951556354989172,4.703412077872889
94,94,0,2.08,5.32,0,0,0,0,0,339.99572100000006,521.6297970000002,1648.0552,1531.155798260159,1393.4693540339933,2232.2699999999995,2075.906362892353,1671.8655302642794,23.6018,0.0,37.85,0.0,143.40173829074826,23.6018,37.85,2.060069,2.7903375,0.62356142668428,1.603691243888178,13.445068886305915
95,95,0,2.36,5.21,0,1,0,0,0,444.28865300000024,555.1773550000004,6714.097600000003,800.9330569847181,772.9606663553018,1939.8700000000001,1875.253399485218,1695.4270610933827,24.942600000000006,0.0,34.49,0.0,123.43303541929916,24.942600000000006,34.49,8.392622000000006,2.4248375,0.7231835314583939,1.3827748510580289,1.9720680426165118
96,96,0,1.91,5.38,0,1,0,0,0,407.4883640000001,539.1262459999999,4587.025800000003,987.8856561383049,945.995534408659,1916.81,1859.0649818133993,1697.256297154719,24.113999999999997,0.0,36.68,0.0,121.85398004170726,24.113999999999997,36.68,5.7337822500000035,2.3960124999999994,0.6574154852780806,1.5211080700008295,1.7578494832787415
97,97,0,2.1,5.22,0,1,0,0,0,368.00564000000026,519.5154520000002,3037.2970000000064,1177.0250498139642,1106.2995840919311,2068.5299999999997,1970.767332205483,1706.6595467929678,23.001200000000004,0.0,37.06,0.0,126.31113909374294,23.001200000000004,37.06,3.796621250000007,2.5856624999999998,0.6206475984889369,1.6112202841590872,4.36315022205964
98,98,0,2.1,5.41,0,0,0,0,0,322.5959469999998,493.6904389999998,1649.0093999999997,1508.8688106881827,1360.4094017944133,2278.06,2104.43440483326,1660.334705234035,23.319799999999997,0.0,37.63,0.0,167.31038497033094,23.319799999999997,37.63,2.06126175,2.8475750000000004,0.619712994950837,1.6136502028319286,38.67404771724515
99,99,0,2.04,5.32,0,1,0,0,0,345.437475,467.64470599999987,5207.500800000002,641.971162142535,625.1001052315986,1865.44,1818.496246244697,1685.44150125846,20.567800000000002,0.0,35.56,0.0,144.6106347387652,20.567800000000002,35.56,6.509376000000004,2.3318,0.5783970753655793,1.728916072696156,16.330169280071086
100,100,0,2.14,5.39,0,1,0,0,0,102.687037,167.98366600000003,5483.666400000001,22.46338905074416,22.61266286696211,559.51,558.4629374434613,555.3332279713212,10.4956,0.0,38.51,0.0,89.6420129325363,10.4956,38.51,6.854583,0.6993874999999999,0.2725421968319917,3.6691565989557526,7.337411234313557
101,101,0,2.16,6.12,0,0,0,0,0,158.4402589999998,264.778316,916.9204000000004,848.5006066227922,813.9826242053784,1784.82,1745.8835810956255,1634.494405391422,15.866200000000006,0.0,31.73,0.0,90.89223876723128,15.866200000000006,31.73,1.1461505000000003,2.2310250000000003,0.500037819098645,1.9998487350468284,2.815059191885221
102,102,0,2.12,5.15,0,0,0,0,0,68.83278999999987,192.969418,492.16660000000013,437.8874579302583,423.2120664984027,987.85,959.3028972954955,877.1105059733956,12.732800000000003,0.0,38.5,0.0,94.8790712143359,12.732800000000003,38.5,0.6152082500000001,1.2348125,0.330722077922078,3.023686855993968,2.5622277990562146
103,103,0,2.16,5.14,0,0,0,0,0,425.5632780000001,620.6156720000002,3551.1886000000045,1393.7032322363625,1275.4979258089425,2263.59,2094.5591261213144,1661.9473907723407,26.162400000000005,0.0,37.43,0.0,136.53702442948432,26.162400000000005,37.43,4.438985750000006,2.8294875000000004,0.6989687416510821,1.4306791425863068,3.323003834560935
104,104,0,2.03,5.31,0,1,0,0,0,126.90132500000006,226.61856300000008,1639.4526000000028,414.661482259243,394.78526255554095,1189.6,1138.3390480624942,993.7622361057204,14.017800000000003,0.0,39.73,0.0,102.94975804313466,14.017800000000003,39.73,2.0493157500000034,1.4869999999999999,0.3528265794110245,2.834253591861775,7.328941499652731
105,105,0,2.24,5.22,0,1,0,0,0,430.5670099999998,557.7681519999999,5493.977799999997,977.4607921086606,926.5327726017757,2016.1,1934.3201829031732,1710.35002289648,24.944599999999994,0.0,35.12,0.0,119.07842838808762,24.944599999999994,35.12,6.867472249999996,2.5201249999999997,0.7102676537585421,1.4079199506105533,4.758573217573521
106,106,0,1.9,5.29,0,1,0,0,0,374.08879200000035,515.2704190000002,3015.348600000009,1221.4757808067527,1132.1062243442411,2167.1099999999997,2033.4204083068546,1682.2971798513267,23.700600000000005,0.0,37.43,0.0,128.17648325588124,23.700600000000005,37.43,3.7691857500000117,2.7088874999999994,0.6331979695431473,1.5792849126182456,3.304665207698979
107,107,0,2.15,5.3,0,1,0,0,0,166.21367400000008,236.27444500000016,7212.432800000004,39.16932573883953,39.41420103337554,578.79,577.6832608104579,574.3755526596968,13.345400000000005,0.0,40.93,0.0,90.82313582395918,13.345400000000005,40.93,9.015541000000006,0.7234875,0.3260542389445396,3.0669743881786973,32.87783850869117
108,108,0,1.99,5.81,0,0,0,0,0,144.44602200000006,338.7332409999999,1633.5854000000022,1494.7463387912562,1372.2574521610584,2098.27,1978.879210571145,1661.182369504872,22.5102,0.0,29.63,0.0,124.9678645179809,22.5102,29.63,2.0419817500000024,2.6228375,0.7597097536280797,1.3162921697719254,4.92007872568356
109,109,0,2.17,5.31,1,0,0,0,0,76.5760940000001,147.68506300000007,4680.559600000002,11.8995312356593,12.30636604591299,511.74,511.19734544320136,509.5721587877804,9.513000000000003,0.0,40.43,0.0,89.58675378561449,9.513000000000003,40.43,5.850699500000002,0.639675,0.23529557259460804,4.249973720172394,5.696251154195609
110,110,0,3.4,4.28,1,0,0,0,0,2.7133619999999707,233.039223,643.9834000000008,553.5525950702879,530.5874880147006,1043.88,1010.0951890080614,913.3098031284106,16.079,0.0,40.08,0.0,140.17690431444328,16.079,40.08,0.8049792500000008,1.30485,0.4011726546906188,2.492692331612662,7.449562693560226
111,111,0,1.92,5.31,1,0,0,0,0,67.98590599999994,143.45868300000004,4481.3452,8.311407113981023,8.927616357230674,492.09000000000003,491.643061041984,490.30396681631703,9.497800000000002,0.0,39.27,0.0,86.49617706148676,9.497800000000002,39.27,5.601681500000001,0.6151125000000001,0.24185892538833717,4.134641706500452,1.3699799172596343
112,112,0,3.48,0.77,1,0,0,0,0,153.23689600000014,259.8730010000001,3757.3870000000006,504.8719619832131,486.86326107721345,1728.35,1696.6093724661007,1605.0593473147835,14.208000000000006,0.0,38.24,0.0,105.75677650677383,14.208000000000006,38.24,4.696733750000001,2.1604375,0.37154811715481184,2.6914414414414405,3.883169291514434
113,113,0,2.12,5.15,0,1,0,0,0,372.34951000000024,503.2496100000001,4725.481200000009,883.8438283239028,845.7874301619505,1923.9499999999998,1862.2928088840285,1690.1508318165427,22.5862,0.0,34.17,0.0,130.65767922733207,22.5862,34.17,5.906851500000011,2.4049375000000004,0.6609950248756219,1.5128706909528826,8.66455859678145
114,114,0,2.18,5.3,1,0,0,0,0,99.11233300000004,183.49216399999995,5414.2024,20.762977012007326,21.016318057884302,494.79999999999995,494.2875961784461,492.75295669459973,11.131400000000001,0.0,39.59,0.0,89.96432826783679,11.131400000000001,39.59,6.767752999999999,0.6185,0.28116696135387725,3.5566056381048208,1.3401545152039955
115,115,0,3.4,5.59,1,0,0,0,0,130.54350700000015,286.73930400000006,1257.6408000000001,1180.9295123965774,1105.382831715249,1920.2,1854.4144419448605,1671.3822784239014,18.294600000000003,0.0,30.77,0.0,101.90738911824764,18.294600000000003,30.77,1.5720510000000005,2.4002499999999998,0.5945596360090999,1.6819170684245621,2.97812573007868
116,116,0,1.98,5.3,0,0,0,0,0,265.3072970000002,381.70320500000014,2182.3162000000084,1001.8837260391153,952.7571282465693,1908.69,1849.8844442180937,1685.284808306807,20.359600000000004,0.0,31.21,0.0,108.90434847845636,20.359600000000004,31.21,2.727895250000011,2.3858625000000004,0.6523421980134574,1.5329377787382854,1.876180354363342
117,117,0,2.09,5.15,0,1,0,0,0,427.5021080000005,561.2175510000003,6010.50300000001,792.2179302335422,768.8849495041057,1890.6100000000001,1840.5141707795012,1699.0501596986887,24.598200000000013,0.0,36.75,0.0,125.50255469070613,24.598200000000013,36.75,7.513128750000012,2.3632624999999994,0.6693387755102044,1.4940117569578255,4.123239751091236
118,118,0,2.09,5.38,0,0,0,0,0,296.92716200000007,445.327351,1412.2380000000003,1319.9260021331634,1225.7866416374836,2046.76,1950.9000938878066,1691.3638227326521,21.077400000000008,0.0,34.82,0.0,113.06456036893984,21.077400000000008,34.82,1.7652975000000006,2.55845,0.6053245261344057,1.652006414453395,2.242078114352883
119,119,0,2.12,5.25,0,0,0,0,0,391.961645,574.5531670000001,2018.2984,1893.3790043415336,1622.3981158430947,2444.04,2182.42198677814,1553.4196233644143,26.8616,0.0,35.48,0.0,160.3939814455547,26.8616,35.48,2.5228729999999997,3.05505,0.7570913190529877,1.3208446257855078,23.188431628134733
120,120,0,-0.33,6.24,1,0,0,0,0,412.1018969999998,485.58497299999976,12098.542599999993,377.8040898320465,374.994602528387,1455.1,1445.1845762324851,1415.6957657683347,19.60779999999999,0.0,34.21,0.0,109.07935646987579,19.60779999999999,34.21,15.123178249999993,1.8188750000000002,0.5731598947676115,1.7447138383704452,2.975222540287094
121,121,0,3.36,4.34,1,0,0,0,0,132.50272400000006,257.7789470000001,864.2936000000002,798.0770777360727,767.0945176434552,1772.77,1735.666598395908,1629.3360958564476,15.343200000000003,0.0,35.47,0.0,102.81569381568798,15.343200000000003,35.47,1.0803670000000003,2.2159625,0.4325683676346209,2.3117732937066577,6.126242624624723
122,122,0,2.07,5.08,0,1,0,0,0,313.5940409999999,456.15374999999995,3122.155800000001,964.3396569904372,923.9644042578375,1857.2399999999998,1809.4676218796146,1674.198505970064,20.972599999999996,0.0,37.03,0.0,119.33801613214887,20.972599999999996,37.03,3.90269475,2.32155,0.5663678098838778,1.7656370693190166,1.088806805961422
123,123,0,2.04,5.12,0,1,0,0,0,392.607416,560.9264969999999,3819.5108000000014,1071.743432526178,1023.4293452604498,1906.22,1851.010943005472,1695.8913987002425,24.174,0.0,37.39,0.0,130.97889511801287,24.174,37.39,4.7743885000000015,2.382775,0.6465365070874565,1.5467030694134194,3.8079443196433376
124,124,0,2.02,5.24,0,0,0,0,0,322.90347599999996,538.3008329999999,2015.421,1921.4015422471898,1671.1549037845464,2427.71,2167.443688512411,1540.619773585065,26.9144,0.0,36.91,0.0,134.23632371074464,26.9144,36.91,2.51927625,3.0346375,0.7291899214305068,1.3713848348839281,8.038810131957318
125,125,0,0.01,5.84,0,1,0,0,0,517.0076439999999,670.2376969999999,6894.059,927.7774687419819,881.6490928077261,2121.0,2011.4313960276609,1718.3506512395452,27.797999999999995,0.0,37.89,0.0,132.9136490657939,27.797999999999995,37.89,8.617573750000002,2.65125,0.7336500395882817,1.3630477012734732,4.915013868862492
126,126,0,2.09,5.39,0,1,0,0,0,429.204306,586.8983630000001,4392.3904,1114.0807929689597,1046.885287268772,2080.45,1980.6324903644522,1711.3842645405275,25.4586,0.0,36.55,0.0,126.53454303858872,25.4586,36.55,5.490488000000002,2.6005624999999997,0.6965417236662107,1.4356641763490527,2.6119363426791926
127,127,0,2.03,5.32,0,1,0,0,0,412.234896,552.1194679999998,4244.800599999999,1065.2179594003517,1007.4429914315424,2124.3900000000003,2006.8840564940317,1694.4910416858902,24.774199999999993,0.0,35.83,0.0,125.14495300104632,24.774199999999993,35.83,5.306000749999998,2.6554875,0.6914373430086518,1.4462626442024367,4.93260126158766
128,128,0,2.09,5.58,0,0,0,0,0,175.15423500000003,297.420028,1283.2959999999998,1174.3493309307732,1061.6024929008574,2177.05,2032.8116197196236,1655.8615899534045,17.63,0.0,34.45,0.0,148.45362973351757,17.63,34.45,1.6041199999999995,2.7213125000000002,0.5117561683599419,1.954055587067499,5.47236195487598
129,129,0,2.07,5.3,1,0,0,0,0,63.10693399999993,129.8787609999999,4232.5445999999965,5.510928415062781,6.312830388227944,513.1800000000001,512.648332557263,511.05594202460804,9.028199999999998,0.0,38.92,0.0,82.4841780472554,9.028199999999998,38.92,5.290680749999996,0.6414750000000001,0.2319681397738951,4.310936842338451,2.3058337981973875
130,130,0,3.26,3.33,1,0,0,0,0,6.9200340000000224,112.378868,1727.7578000000003,366.5959891605626,359.8091443909848,1562.6599999999999,1547.2587388691818,1501.8011645436445,10.533999999999997,0.0,30.64,0.0,91.99079745926119,10.533999999999997,30.64,2.1596972500000002,1.9533249999999998,0.34379895561357693,2.9086766660337964,8.267903275994119
131,131,0,2.24,5.31,0,1,0,0,0,162.1032710000003,287.5822240000002,2895.22540000001,563.8017172136562,547.5906297203271,1772.4499999999998,1739.7463479158564,1645.5197253443887,16.0116,0.0,34.28,0.0,113.97452033751763,16.0116,34.28,3.619031750000013,2.2155625,0.46708284714119025,2.140947812835694,3.9801145594980687
132,132,0,2.09,5.08,1,0,0,0,0,103.78206899999996,195.3024279999999,5791.542599999998,22.299994994182143,22.545267142380126,484.62,484.1614761638864,482.787975671035,11.569399999999998,0.0,40.14,0.0,88.86043863578183,11.569399999999998,40.14,7.239428249999999,0.605775,0.2882262082710513,3.469497121717635,2.9514889972630596
133,133,0,3.36,2.98,1,0,0,0,0,163.77155000000013,273.66838600000017,1655.357400000003,767.3023448867727,737.9950506589948,1725.45,1694.9117723043796,1606.645536097777,15.797200000000004,0.0,32.12,0.0,108.43397664829791,15.797200000000004,32.12,2.0691967500000037,2.1568125,0.491818181818182,2.0332717190388165,2.073927200142496
134,134,0,1.99,5.13,0,0,0,0,0,377.94531200000023,537.1261950000003,2677.037400000009,1276.5675225987404,1198.7060459708578,2003.93,1929.8133767849451,1725.2621039749786,24.672000000000004,0.0,36.1,0.0,128.47755991716843,24.672000000000004,36.1,3.3462967500000116,2.5049125000000005,0.6834349030470915,1.4631971465629052,1.4732116721010715
135,135,0,2.17,5.14,0,1,0,0,0,463.84180000000003,622.0422270000001,4401.531999999996,1265.9679465171916,1193.2974445304214,2037.43,1951.7716525121227,1717.7220048780446,27.387600000000006,0.0,35.01,0.0,131.76530565116704,27.387600000000006,35.01,5.501914999999994,2.5467874999999998,0.782279348757498,1.278315734127853,2.3871466760699165
136,136,0,2.12,5.16,0,1,0,0,0,440.90908799999994,576.483162,4628.986000000001,1122.4793076347682,1067.383789898012,1973.62,1902.92514445965,1707.2342415348205,26.799200000000003,0.0,34.69,0.0,121.52571395798998,26.799200000000003,34.69,5.786232500000001,2.467025,0.7725338714326897,1.2944416251231379,2.244097348380212
137,137,0,2.03,5.22,0,0,0,0,0,360.26545399999986,537.144066,1775.5853999999997,1649.024215204806,1484.2515509848593,2244.62,2087.1626340753432,1679.8728222481989,24.647399999999998,0.0,37.56,0.0,160.21708588841736,24.647399999999998,37.56,2.21948175,2.8057749999999997,0.6562140575079871,1.5238929866841942,10.251193198610379
138,138,0,2.29,5.22,0,1,0,0,0,243.84160600000016,364.09760600000016,3770.4852000000055,678.178574081612,648.920053386322,1966.7400000000002,1898.6054674104082,1709.4574189033933,19.093000000000007,0.0,32.22,0.0,154.0901478813461,19.093000000000007,32.22,4.713106500000008,2.458425,0.5925822470515211,1.6875294610590261,7.873020004999934
